customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,avg_monthly_charge,num_services
3308-JSGML,1,1,1,0,59,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),64.05,3886.85,0,4+ years,64.78083333333333,5
2126-GSEGL,0,0,1,0,70,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),84.8,5917.55,0,4+ years,83.34577464788732,5
3677-TNKIO,0,0,0,0,14,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),71.0,914.0,1,1-2 years,60.93333333333333,0
0440-QEXBZ,0,0,0,0,44,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,50.15,2139.1,0,2-4 years,47.535555555555554,0
2434-EEVDB,0,0,1,0,64,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,1,Credit card (automatic),94.6,5948.7,0,4+ years,91.51846153846154,3
6762-QVYJO,0,0,1,1,58,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Mailed check,59.75,3624.35,0,4+ years,61.429661016949154,5
6199-IWKGC,0,1,1,0,46,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,0,Electronic check,100.25,4753.85,0,2-4 years,101.14574468085107,3
2675-DHUTR,1,1,1,0,58,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,98.9,5780.7,0,4+ years,97.97796610169492,3
8152-VETUR,0,0,1,0,72,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,1,Credit card (automatic),97.7,6869.7,0,4+ years,94.1054794520548,3
9667-EQRXU,0,1,0,0,30,0,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,40.3,1172.95,1,2-4 years,37.83709677419355,2
7446-YPODE,1,1,0,0,11,1,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Bank transfer (automatic),60.25,662.95,0,0-1 year,55.24583333333334,2
9522-BNTHX,0,1,0,0,34,0,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,56.25,1765.95,0,2-4 years,50.455714285714286,4
4676-WLUHT,1,0,0,0,54,0,No phone service,DSL,Yes,Yes,No,No,No,Yes,Two year,0,Bank transfer (automatic),46.2,2431.95,0,4+ years,44.21727272727272,3
3329-WDIOK,0,0,0,0,3,0,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,50.6,155.35,1,0-1 year,38.8375,3
7980-MHFLQ,0,0,1,1,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,24.9,1859.2,0,4+ years,25.46849315068493,0
2873-ZLIWT,0,0,1,1,40,1,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,1,Electronic check,84.85,3303.05,1,2-4 years,80.56219512195122,2
3415-TAILE,0,0,1,1,2,1,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,0,Mailed check,65.7,134.35,1,0-1 year,44.78333333333333,2
0757-WCUUZ,1,0,1,1,54,1,Yes,DSL,No,No,Yes,No,No,Yes,Two year,0,Credit card (automatic),63.35,3409.1,0,4+ years,61.983636363636364,2
1629-DQQVB,0,0,0,0,14,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),50.1,709.5,0,1-2 years,47.3,1
1915-IOFGU,0,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,70.5,70.5,1,0-1 year,35.25,0
3045-XETSH,0,0,0,0,10,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,94.85,953.45,1,0-1 year,86.67727272727274,3
0374-AACSZ,0,0,0,0,1,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,50.15,50.15,0,0-1 year,25.075,1
7239-HZZCX,1,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.75,19.75,1,0-1 year,9.875,0
4872-VXRIL,1,0,0,0,56,1,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,1,Bank transfer (automatic),64.65,3665.55,0,4+ years,64.30789473684212,3
9140-CZQZZ,0,0,1,0,68,1,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),79.6,5515.8,0,4+ years,79.93913043478261,5
3423-HHXAO,0,0,1,1,14,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,19.5,272.0,0,1-2 years,18.133333333333333,0
9938-TKDGL,1,0,1,1,68,1,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,1,Electronic check,99.55,6668.0,0,4+ years,96.6376811594203,4
0531-ZZJWQ,1,1,1,0,55,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.0,4052.4,0,4+ years,72.36428571428571,0
6537-QLGEX,0,0,0,0,16,0,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,1,Electronic check,38.9,664.4,0,1-2 years,39.08235294117647,2
2688-BHGOG,1,1,0,0,9,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,79.55,718.55,0,0-1 year,71.85499999999999,1
7683-CBDKJ,1,0,1,1,14,1,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,65.45,937.6,1,1-2 years,62.50666666666667,3
0946-CLJTI,1,1,1,0,58,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,98.7,5812.6,1,4+ years,98.51864406779661,3
3160-TYXLT,1,0,0,0,53,0,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),46.3,2546.85,0,4+ years,47.163888888888884,3
1325-USMEC,1,0,1,0,70,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,1,Credit card (automatic),99.35,6944.5,0,4+ years,97.80985915492958,4
0916-QOFDP,0,1,1,1,14,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.8,1346.3,0,1-2 years,89.75333333333333,2
0628-CNQRM,1,0,1,1,22,1,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,1,Bank transfer (automatic),67.5,1544.05,1,1-2 years,67.13260869565217,4
5606-AMZBO,0,0,1,0,10,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Credit card (automatic),78.15,765.15,0,0-1 year,69.55909090909091,1
6199-IPCAO,0,0,1,1,29,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,26.1,692.55,0,2-4 years,23.084999999999997,0
7665-TOALD,0,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.6,69.6,1,0-1 year,34.8,0
0112-QWPNC,1,0,1,0,49,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,0,Electronic check,84.35,4059.35,1,4+ years,81.187,5
0324-BRPCJ,0,1,1,0,68,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,100.2,6851.65,1,4+ years,99.29927536231884,3
2777-PHDEI,0,0,0,0,1,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,78.05,78.05,1,0-1 year,39.025,1
5640-CAXOA,0,0,0,0,30,0,No phone service,DSL,No,No,No,Yes,No,Yes,One year,1,Credit card (automatic),40.35,1187.05,0,2-4 years,38.291935483870965,2
2235-EZAIK,0,0,1,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,0,Credit card (automatic),79.2,5401.9,0,4+ years,73.99863013698629,5
3847-BAERP,0,0,0,0,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.9,247.0,0,0-1 year,22.454545454545453,0
1196-AMORA,1,0,0,0,7,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,73.6,520.0,1,0-1 year,65.0,0
4282-YMKNA,0,0,0,0,9,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.75,706.6,1,0-1 year,70.66,0
1453-RZFON,0,0,0,1,1,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,49.9,49.9,0,0-1 year,24.95,1
8263-OKETD,0,0,0,0,20,1,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,1,Credit card (automatic),68.9,1370.35,0,1-2 years,65.2547619047619,3
0670-KDOMA,0,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.25,20.25,0,0-1 year,10.125,0
2476-YGEFM,0,0,0,0,29,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),76.0,2215.25,0,2-4 years,73.84166666666667,0
8687-BAFGU,1,0,0,0,1,1,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,0,Electronic check,74.0,74.0,0,0-1 year,37.0,1
0641-EVBOJ,1,0,0,0,3,1,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,1,Mailed check,82.3,214.4,0,0-1 year,53.6,2
0829-XXPLX,0,0,0,0,20,1,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,1,Bank transfer (automatic),89.4,1871.15,0,1-2 years,89.10238095238095,3
9974-JFBHQ,1,0,0,1,64,1,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),99.15,6171.2,0,4+ years,94.94153846153846,4
5356-RHIPP,1,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.2,20.2,1,0-1 year,10.1,0
6624-JDRDS,0,0,0,0,6,0,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),29.45,161.45,0,0-1 year,23.064285714285713,1
0608-JDVEC,1,0,1,0,50,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,19.8,1013.2,0,4+ years,19.866666666666667,0
9780-FKVVF,1,0,0,0,6,1,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),59.15,336.7,0,0-1 year,48.1,2
1919-RTPQD,1,0,1,1,7,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,44.75,333.65,0,0-1 year,41.70625,0
5214-NLTIT,1,0,1,1,72,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,1,Credit card (automatic),90.8,6511.8,0,4+ years,89.2027397260274,2
3345-PBBFH,1,0,1,0,8,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),49.55,393.45,0,0-1 year,43.71666666666667,1
5055-BRMNE,0,0,1,1,67,1,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,0,Credit card (automatic),106.7,7009.5,0,4+ years,103.08088235294117,4
9189-JWSHV,0,1,1,0,24,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,93.55,2264.05,1,1-2 years,90.56200000000001,2
2190-PHBHR,0,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,1,Credit card (automatic),94.45,6921.7,0,4+ years,94.81780821917808,3
2650-GYRYL,1,0,1,1,33,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),19.45,600.25,0,2-4 years,17.654411764705884,0
0746-JTRFU,1,0,0,0,2,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,25.05,56.35,1,0-1 year,18.783333333333335,0
5208-FVQKB,1,0,1,0,70,1,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,0,Mailed check,67.95,4664.15,0,4+ years,65.69225352112676,4
7184-LRUUR,0,0,0,0,22,1,No,DSL,No,Yes,Yes,No,Yes,No,One year,0,Bank transfer (automatic),65.25,1441.8,0,1-2 years,62.68695652173913,3
6627-CFOSN,0,0,0,0,59,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,1,Bank transfer (automatic),99.45,5623.7,0,4+ years,93.72833333333332,4
3982-JGSFD,1,0,0,0,36,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),20.35,695.85,0,2-4 years,18.80675675675676,0
1574-DYCWE,0,0,1,1,51,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.95,1028.75,0,4+ years,19.783653846153847,0
7247-XOZPB,1,0,1,0,53,1,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,0,Bank transfer (automatic),77.4,4155.95,0,4+ years,76.96203703703704,4
2466-FCCPT,0,0,1,1,20,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.7,395.6,0,1-2 years,18.83809523809524,0
6211-WWLTF,1,0,1,0,63,1,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,0,Credit card (automatic),99.7,6330.4,0,4+ years,98.9125,4
4826-TZEVA,0,0,0,0,40,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,0,Credit card (automatic),74.8,2971.7,0,2-4 years,72.48048780487804,1
6016-NXBNJ,1,0,0,0,35,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,19.15,638.0,0,2-4 years,17.72222222222222,0
9138-EFSMO,1,0,1,1,26,1,No,Fiber optic,No,No,No,No,No,Yes,One year,0,Bank transfer (automatic),78.95,2034.25,0,2-4 years,75.3425925925926,1
0576-WNXXC,1,1,1,0,27,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,95.55,2510.2,1,2-4 years,89.64999999999999,3
4632-XJMEX,1,0,0,1,53,1,No,DSL,Yes,Yes,No,Yes,No,No,One year,0,Credit card (automatic),62.85,3419.5,0,4+ years,63.324074074074076,3
8910-LEDAG,1,1,1,0,34,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),71.55,2427.35,0,2-4 years,69.35285714285715,0
3452-GWUIN,0,1,1,0,19,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.95,1760.25,0,1-2 years,88.0125,2
2716-GFZOR,1,0,1,0,43,1,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,1,Credit card (automatic),86.1,3551.65,0,2-4 years,80.71931818181818,3
3724-UCSHY,1,0,1,1,6,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.55,122.9,0,0-1 year,17.557142857142857,0
8626-XHBIE,1,0,0,1,56,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,24.8,1424.2,0,4+ years,24.985964912280703,0
4628-CTTLA,1,0,0,0,57,0,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,39.3,2111.45,1,4+ years,36.404310344827586,2
3192-LNKRK,1,0,1,1,34,1,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Mailed check,84.05,2909.95,0,2-4 years,83.14142857142856,2
4439-YRNVD,0,0,0,0,10,0,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Electronic check,36.25,374.0,0,0-1 year,34.0,2
2876-VBBBL,0,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.25,20.25,1,0-1 year,10.125,0
6834-NXDCA,0,0,0,0,13,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,23.9,300.8,1,1-2 years,21.485714285714288,0
2208-UGTGR,1,0,0,0,56,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,0,Electronic check,98.6,5581.05,0,4+ years,97.91315789473684,3
3005-TYFRD,0,0,1,0,55,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),103.65,5676.65,0,4+ years,101.36874999999999,4
8670-MEFCP,0,0,1,1,36,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),92.9,3379.25,0,2-4 years,91.33108108108108,6
3079-BCHLN,1,0,1,0,47,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.9,942.95,0,2-4 years,19.644791666666666,0
7777-UNYHB,0,0,1,1,12,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),20.1,232.4,0,0-1 year,17.876923076923077,0
5597-GLBUC,0,0,0,0,1,1,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,85.45,85.45,1,0-1 year,42.725,2
7278-CKDNC,1,1,0,0,24,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,80.5,2088.45,0,1-2 years,83.538,1
2748-MYRVK,0,0,0,0,63,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,0,Bank transfer (automatic),99.9,6137.0,1,4+ years,95.890625,3
8450-UYIBU,0,1,0,0,35,0,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,39.85,1434.6,0,2-4 years,39.849999999999994,2
2969-VAPYH,0,0,0,0,67,1,No,DSL,Yes,Yes,No,Yes,No,No,One year,0,Credit card (automatic),60.5,3870.0,0,4+ years,56.911764705882355,3
4822-YCXMX,1,0,0,0,25,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,84.8,2043.45,1,2-4 years,78.59423076923078,1
7181-OQCUT,1,0,0,0,21,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,0,Mailed check,103.85,2215.0,0,1-2 years,100.68181818181819,4
8474-UMLNT,0,0,0,0,13,1,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,0,Bank transfer (automatic),67.8,842.25,0,1-2 years,60.160714285714285,4
9821-POOTN,1,0,1,0,35,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,75.2,2576.2,1,2-4 years,71.5611111111111,0
3836-FZSDJ,1,1,1,0,71,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),24.85,1901.0,0,4+ years,26.40277777777778,0
9142-XMYJH,0,0,0,0,29,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.35,601.6,0,2-4 years,20.053333333333335,0
6559-ILWKJ,1,0,1,0,71,0,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,0,Electronic check,49.35,3515.25,1,4+ years,48.822916666666664,3
0187-QSXOE,1,1,1,0,7,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,89.0,605.45,0,0-1 year,75.68125,2
7733-UDMTP,0,1,0,0,57,0,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,55.0,3094.05,0,4+ years,53.345689655172414,4
2649-HWLYB,1,0,1,0,65,1,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,0,Bank transfer (automatic),76.15,4929.55,0,4+ years,74.69015151515151,4
5214-CHIWJ,1,0,0,0,27,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.3,595.05,0,2-4 years,21.251785714285713,0
4229-CZMLL,1,0,0,0,6,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.9,469.8,1,0-1 year,67.11428571428571,0
6904-JLBGY,0,1,0,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),117.35,8436.25,0,4+ years,115.56506849315069,6
2465-BLLEU,1,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.75,19.75,0,0-1 year,9.875,0
1685-VAYJF,1,0,0,0,11,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),45.2,492.0,0,0-1 year,41.0,0
8874-EJNSR,1,0,1,1,39,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.2,987.95,0,2-4 years,24.69875,0
6917-YACBP,0,1,0,0,59,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,89.75,5496.9,0,4+ years,91.615,3
5049-MUBWG,1,0,0,0,26,1,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,0,Bank transfer (automatic),75.0,1908.35,0,2-4 years,70.67962962962963,4
4223-WOZCM,1,1,0,0,2,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,0,Mailed check,49.95,107.1,0,0-1 year,35.699999999999996,1
0769-MURVM,0,0,1,1,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),65.7,4575.35,0,4+ years,62.67602739726028,6
9253-VIFJQ,1,0,1,0,65,1,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,0,Credit card (automatic),67.05,4309.55,0,4+ years,65.29621212121212,3
7030-FZTFM,1,0,1,1,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),110.9,7922.75,0,4+ years,108.53082191780823,5
9741-YLNTD,1,0,0,0,6,1,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),87.95,522.35,0,0-1 year,74.62142857142858,2
5917-RYRMG,1,1,0,0,32,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),19.8,587.7,0,2-4 years,17.809090909090912,0
5120-ZBLAI,0,0,1,0,50,1,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,0,Bank transfer (automatic),75.7,3876.2,0,4+ years,76.00392156862745,3
1194-BHJYC,1,0,1,0,61,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Mailed check,62.15,3778.85,0,4+ years,60.94919354838709,5
3663-MITLP,0,0,0,0,15,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,101.25,1457.25,1,1-2 years,91.078125,4
0906-QVPMS,1,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),115.15,8349.45,0,4+ years,114.37602739726029,6
9025-ZRPVR,1,0,0,0,9,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,18.95,185.6,1,0-1 year,18.56,0
1905-OEILC,0,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.5,19.5,0,0-1 year,9.75,0
7858-GTZSP,0,0,0,0,12,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,86.55,1066.9,0,0-1 year,82.06923076923077,1
3285-UCQVC,0,0,0,0,37,0,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,0,Credit card (automatic),28.6,973.55,1,2-4 years,25.61973684210526,1
6248-BSHKG,1,0,1,1,61,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.4,1226.45,0,4+ years,19.781451612903226,0
4685-TFLLS,1,0,1,1,18,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.8,342.3,0,1-2 years,18.01578947368421,0
3470-BTGQO,1,0,0,1,21,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,45.65,985.05,0,1-2 years,44.775,0
1209-VFFOC,1,0,1,1,68,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Mailed check,56.4,3948.45,0,4+ years,57.223913043478255,5
8224-DWCKX,1,1,0,0,12,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),73.3,828.05,0,0-1 year,63.69615384615384,0
5482-PLVPE,0,1,0,0,2,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,24.35,41.85,1,0-1 year,13.950000000000001,0
4553-DVPZG,0,0,1,0,62,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,101.35,6164.7,0,4+ years,97.85238095238095,3
